GEOGRAPHIC_COUNTY_NAME,JURISDICTION,PRECINCT,LOCATION,GEO_LOCATION
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-228,"Permanent Polling Location
GRT EMMANUEL
19161 SCHAEFER HWY.
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-229,"Permanent Polling Location
GRT EMMANUEL
19161 SCHAEFER HWY.
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-230,"Permanent Polling Location
THE PROMISE LAND CHURCH
19371 GREENFIELD
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-231,"Permanent Polling Location
RENAISSANCE HIGH SCHOOL
6565 W. OUTER DRIVE
DETROIT MI 48235

Handicap Accessable:
N
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-232,"Permanent Polling Location
GRT EMMANUEL
19161 SCHAEFER HWY.
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-233,"Permanent Polling Location
GRT EMMANUEL
19161 SCHAEFER HWY.
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-234,"Permanent Polling Location
GRT EMMANUEL
19161 SCHAEFER HWY.
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-236,"Permanent Polling Location
NORTHWEST ACT CENTER
18100 MEYERS RD.
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-238,"Permanent Polling Location
GESU SCHOOL
17139 OAK DRIVE
DETROIT MI 48221

Handicap Accessable:
N
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-239,"Permanent Polling Location
MUMFORD HIGH
17525 WYOMING
DETROIT MI 48221

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-240,"Permanent Polling Location
UNITY TEMPLE  FAITH
17376 WYOMING
DETROIT MI 48221

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-241,"Permanent Polling Location
UNITY TEMPLE  FAITH
17376 WYOMING
DETROIT MI 48221

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-242,"Permanent Polling Location
UNITY TEMPLE  FAITH
17376 WYOMING
DETROIT MI 48221

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-243,"Permanent Polling Location
BATES ACADEMY
19701 WYOMING
DETROIT MI 48221

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-244,"Permanent Polling Location
NORTHWEST ACT CENTER
18100 MEYERS RD.
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-246,"Permanent Polling Location
GTR. MITCHELL CHURCH
13737 CURTIS
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-247,"Permanent Polling Location
RENAISSANCE HIGH SCHOOL
6565 W. OUTER DRIVE
DETROIT MI 48235

Handicap Accessable:
N
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-248,"Permanent Polling Location
RANDOLPH CAREER TECH
17101 HUBBELL
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-249,"Permanent Polling Location
RANDOLPH CAREER TECH
17101 HUBBELL
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-250,"Permanent Polling Location
RANDOLPH CAREER TECH
17101 HUBBELL
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-251,"Permanent Polling Location
RENAISSANCE HIGH SCHOOL
6565 W. OUTER DRIVE
DETROIT MI 48235

Handicap Accessable:
N
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-252,"Permanent Polling Location
RENAISSANCE HIGH SCHOOL
6565 W. OUTER DRIVE
DETROIT MI 48235

Handicap Accessable:
N
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-253,"Permanent Polling Location
RENAISSANCE HIGH SCHOOL
6565 W. OUTER DRIVE
DETROIT MI 48235

Handicap Accessable:
N
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-254,"Permanent Polling Location
BETHUNE FITZGERALD SCHOOL
8145 PURITAN
DETROIT MI 48238

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-256,"Permanent Polling Location
MESSIAH BAPTIST CH
8100 W. SEVEN MILE RD.
DETROIT MI 48221

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-257,"Permanent Polling Location
BATES ACADEMY
19701 WYOMING
DETROIT MI 48221

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-258,"Permanent Polling Location
MUMFORD HIGH
17525 WYOMING
DETROIT MI 48221

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-259,"Permanent Polling Location
MUMFORD HIGH
17525 WYOMING
DETROIT MI 48221

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-260,"Permanent Polling Location
MUMFORD HIGH
17525 WYOMING
DETROIT MI 48221

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-261,"Permanent Polling Location
WRIGHT SCHOOL
19299 BERG RD
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-263,"Permanent Polling Location
DETROIT SERVICE ACAD
21605 W. SEVEN MILE RD
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-264,"Permanent Polling Location
GREATER GRACE TEMPLE
23500 W. SEVEN MILE RD.
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-265,"Permanent Polling Location
DETROIT SERVICE ACAD
21605 W. SEVEN MILE RD
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-266,"Permanent Polling Location
DETROIT SERVICE ACAD
21605 W. SEVEN MILE RD
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-267,"Permanent Polling Location
DETROIT SERVICE ACAD
21605 W. SEVEN MILE RD
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-268,"Permanent Polling Location
CROWELL REC CTR
16630 LAHSER
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-269,"Permanent Polling Location
CROWELL REC CTR
16630 LAHSER
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-271,"Permanent Polling Location
GREATER GRACE TEMPLE
23500 W. SEVEN MILE RD.
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-272,"Permanent Polling Location
DETROIT SERVICE ACAD
21605 W. SEVEN MILE RD
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-273,"Permanent Polling Location
CROWELL REC CTR
16630 LAHSER
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-275,"Permanent Polling Location
HENRY FORD H S
20000 EVERGREEN
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-276,"Permanent Polling Location
HENRY FORD H S
20000 EVERGREEN
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-278,"Permanent Polling Location
WAYNE CO. COMM COLL.
8200 W. OUTER DRIVE
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-279,"Permanent Polling Location
WAYNE CO. COMM COLL.
8200 W. OUTER DRIVE
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-280,"Permanent Polling Location
HENRY FORD H S
20000 EVERGREEN
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-281,"Permanent Polling Location
HENRY FORD H S
20000 EVERGREEN
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-282,"Permanent Polling Location
CALVARY PRESB CH
19125 GREENVIEW
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-283,"Permanent Polling Location
WAYNE CO. COMM COLL.
8200 W. OUTER DRIVE
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-285,"Permanent Polling Location
ST. SCHOL ACT BLDG
17351 SOUTHFIELD RD.
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-286,"Permanent Polling Location
HENRY FORD H S
20000 EVERGREEN
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-287,"Permanent Polling Location
CALVARY PRESB CH
19125 GREENVIEW
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-288,"Permanent Polling Location
FIRST BAPTIST INSTITUTIONAL CHURCH
17101 W. SEVEN MILE RD
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-289,"Permanent Polling Location
CHASE LIBRARY
17731 W. SEVEN MILE RD
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-290,"Permanent Polling Location
FIRST BAPTIST INSTITUTIONAL CHURCH
17101 W. SEVEN MILE RD
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-291,"Permanent Polling Location
THE PROMISE LAND CHURCH
19371 GREENFIELD
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-292,"Permanent Polling Location
THE PROMISE LAND CHURCH
19371 GREENFIELD
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-293,"Permanent Polling Location
BOW SCHOOL
19801 PREVOST
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-294,"Permanent Polling Location
RENAISSANCE HIGH SCHOOL
6565 W. OUTER DRIVE
DETROIT MI 48235

Handicap Accessable:
N
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-295,"Permanent Polling Location
BOW SCHOOL
19801 PREVOST
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-296,"Permanent Polling Location
BOW SCHOOL
19801 PREVOST
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-297,"Permanent Polling Location
ST. SCHOL ACT BLDG
17351 SOUTHFIELD RD.
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-298,"Permanent Polling Location
GREATER GRACE TEMPLE
23500 W. SEVEN MILE RD.
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-299,"Permanent Polling Location
COOKE SCHOOL
18800 PURITAN
DETROIT MI 48223

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-300,"Permanent Polling Location
GREATER GRACE TEMPLE
23500 W. SEVEN MILE RD.
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-301,"Permanent Polling Location
CROWELL REC CTR
16630 LAHSER
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-302,"Permanent Polling Location
CHRIST FELL OF LOVE
22400 GRANDRIVER
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-304,"Permanent Polling Location
CROWELL REC CTR
16630 LAHSER
DETROIT MI 48219

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-305,"Permanent Polling Location
FELLOWSHIP CHAPEL
7707 WEST OUTER DRIVE
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-306,"Permanent Polling Location
MT VERNON BPT CH
15125 BURT ROAD
DETROIT MI 48223

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-307,"Permanent Polling Location
FELLOWSHIP CHAPEL
7707 WEST OUTER DRIVE
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-308,"Permanent Polling Location
N ROSEDALE PK COMM
18445 SCARSDALE
DETROIT MI 48223

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-309,"Permanent Polling Location
COOKE SCHOOL
18800 PURITAN
DETROIT MI 48223

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-310,"Permanent Polling Location
N ROSEDALE PK COMM
18445 SCARSDALE
DETROIT MI 48223

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-311,"Permanent Polling Location
NEW ST PAUL TAB
15340 SOUTHFIELD
DETROIT MI 48223

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-312,"Permanent Polling Location
NEW ST PAUL TAB
15340 SOUTHFIELD
DETROIT MI 48223

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-313,"Permanent Polling Location
ST. SCHOL ACT BLDG
17351 SOUTHFIELD RD.
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-315,"Permanent Polling Location
ST. TIMOTHY UNT METH
15888 ARCHDALE
DETROIT MI 48227

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-316,"Permanent Polling Location
ST. TIMOTHY UNT METH
15888 ARCHDALE
DETROIT MI 48227

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-317,"Permanent Polling Location
ST. TIMOTHY UNT METH
15888 ARCHDALE
DETROIT MI 48227

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 2-318,"Permanent Polling Location
NORTHWEST ACT CENTER
18100 MEYERS RD.
DETROIT MI 48235

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-319,"Permanent Polling Location
BURNS ELEMENTARY SCHOOL
14350 TERRY STREET
DETROIT MI 48227

Handicap Accessable:
N
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-320,"Permanent Polling Location
BURNS ELEMENTARY SCHOOL
14350 TERRY STREET
DETROIT MI 48227

Handicap Accessable:
N
","Temporary Polling Location




Handicap Accessable: 
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-321,"Permanent Polling Location




Handicap Accessable:

","Temporary Polling Location
BURNS ELEMENTARY SCHOOL
14350 TERRY STREET
DETROIT MI 48227

Handicap Accessable: N
"
WAYNE COUNTY,DETROIT CITY ,     PRECINCT 1-323,"Permanent Polling Location
EDISON SCHOOL
17045 GRAND RIVER
DETROIT MI 48227

Handicap Accessable:
Y
","Temporary Polling Location




Handicap Accessable: 
"
